,Company Name,Sector Name,Link
623,Bambino Agro,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/foodprocessing/bambinoagroindustries/BAI02
624,Kwality,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/foodprocessing/kwality/KDI01
625,Umang Dairies,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/foodprocessing/umangdairies/UD01
626,Freshtrop Fruit,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/foodprocessing/freshtropfruits/FF05
627,Vadilal Enter,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/foodprocessing/vadilalenterprises/VE
628,Flex Foods,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/foodprocessing/flexfoods/FF03
629,MSR India,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/foodprocessing/msrindia/SL11
630,Oceanic Foods,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/oceanicfoods/OF03
631,Anik Industries,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/edibleoilssolventextraction/anikindustries/AI57
632,Virat Crane,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/foodprocessing/viratcraneindustries/VCI03
633,Tasty Dairy Spe,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/foodprocessing/tastydairyspecialitieslimited/TDS
634,Lotus Chocolate,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/foodprocessing/lotuschocolatecompany/LCC01
635,Gayatri Bio,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/trading/gayatribioorganics/SI37
636,Tirupati Starch,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/tirupatistarchchemicals/TSC
637,Saboo Sodium,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/chemicals/saboosodiumchloro/SSC
638,Oceanaa Biotek,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/foodprocessing/oceanaabiotekindustries/OBI
639,Jhandewalas Foo,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/foodprocessing/jhandewalasfoodsltd/JF05
640,Mahaan Foods,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/foodprocessing/mahaanfoods/MF02
641,Kore Foods,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/foodprocessing/korefoods/PC06
642,Gold Coin Healt,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/foodprocessing/goldcoinhealthfoods/GCH
643,Shah Foods,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/foodprocessing/shahfoods/SF06
644,TCPL Packaging,Containers & Packaging,https://www.moneycontrol.com//india/stockpricequote/printingstationery/tcplpackaging/TCP01
645,Shree Ajit Pulp,Containers & Packaging,https://www.moneycontrol.com//india/stockpricequote/paper/shreeajitpulppaper/SAP06
646,Bkm industries,Containers & Packaging,https://www.moneycontrol.com//india/stockpricequote/packaging/bkmindustries/MI58
647,Bio Green Paper,Containers & Packaging,https://www.moneycontrol.com//india/stockpricequote/paper/biogreenpapers/BGP
648,Shree Karthik P,Containers & Packaging,https://www.moneycontrol.com//india/stockpricequote/paper/shreekarthikpaper/SKP04
649,Blue Dart,Courier Services,https://www.moneycontrol.com//india/stockpricequote/couriers/bluedartexpress/BDE
650,Allcargo,Courier Services,https://www.moneycontrol.com//india/stockpricequote/transportlogistics/allcargologistics/AGL02
651,Shreyas Shippin,Courier Services,https://www.moneycontrol.com//india/stockpricequote/shipping/shreyasshipping/SS12
652,Tiger Logistics,Courier Services,https://www.moneycontrol.com//india/stockpricequote/transportlogistics/tigerlogisticsindia/TLI
653,Patel Integrate,Courier Services,https://www.moneycontrol.com//india/stockpricequote/transportlogistics/patelintegratedlogistics/PIL05
654,Lancer Containe,Courier Services,https://www.moneycontrol.com//india/stockpricequote/shipping/lancercontainerslines/LCL
655,Corp Courier,Courier Services,https://www.moneycontrol.com//india/stockpricequote/couriers/corporatecouriercargo/CC13
656,Tube Investment,Cycles,https://www.moneycontrol.com//india/stockpricequote/autoancillaries/tubeinvestmentsindialtd/TIIND54076
657,Atlas Cycles,Cycles,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/atlascycleindustries/ACI08
658,Bharat Dynamics,Defence,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/bharatdynamicsltd/BDL01
659,Titan Company,Diamond  &  Jewellery,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/titancompany/TI01
660,Rajesh Exports,Diamond  &  Jewellery,https://www.moneycontrol.com//india/stockpricequote/diamondcuttingjewellerypreciousmetals/rajeshexports/RE07
661,Vaibhav Global,Diamond  &  Jewellery,https://www.moneycontrol.com//india/stockpricequote/retail/vaibhavglobal/VG02
662,Asian Star,Diamond  &  Jewellery,https://www.moneycontrol.com//india/stockpricequote/diamondcuttingjewellerypreciousmetals/asianstar/AS15
663,PC Jeweller,Diamond  &  Jewellery,https://www.moneycontrol.com//india/stockpricequote/diamondcuttingjewellerypreciousmetals/pcjeweller/PJ
664,Atlas Jewellery,Diamond  &  Jewellery,https://www.moneycontrol.com//india/stockpricequote/textileshosieryknitwear/atlasjewelleryindia/GEW
665,Renaissance,Diamond  &  Jewellery,https://www.moneycontrol.com//india/stockpricequote/diamondcuttingjewellerypreciousmetals/renaissanceglobal/RJ
666,Thangamayil,Diamond  &  Jewellery,https://www.moneycontrol.com//india/stockpricequote/diamondcuttingjewellerypreciousmetals/thangamayiljewellery/TJ
667,Uday Jewellery,Diamond  &  Jewellery,https://www.moneycontrol.com//india/stockpricequote/diamondcuttingjewellerypreciousmetals/udayjewelleryindustries/UJI
668,Goldiam Inter,Diamond  &  Jewellery,https://www.moneycontrol.com//india/stockpricequote/diamondcuttingjewellerypreciousmetals/goldiaminternational/GI10
669,Tribhovandas,Diamond  &  Jewellery,https://www.moneycontrol.com//india/stockpricequote/diamondcuttingjewellerypreciousmetals/tribhovandasbhimjizaveri/TBZ
670,Starline Prec,Diamond  &  Jewellery,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/puregiftcarat/PG05
671,Radhika Jewel,Diamond  &  Jewellery,https://www.moneycontrol.com//india/stockpricequote/diamondcuttingjewellerypreciousmetals/radhikajeweltech/RJI
672,Kanani Ind,Diamond  &  Jewellery,https://www.moneycontrol.com//india/stockpricequote/diamondcuttingjewellerypreciousmetals/kananiindustries/KI26
673,Narbada Gems,Diamond  &  Jewellery,https://www.moneycontrol.com//india/stockpricequote/diamondcuttingjewellerypreciousmetals/narbadagemsjewellery/NGJ01
674,Darshan Orna,Diamond  &  Jewellery,https://www.moneycontrol.com//india/stockpricequote/diamondcuttingjewellerypreciousmetals/darshanorna/DO04
675,Goenka Diamond,Diamond  &  Jewellery,https://www.moneycontrol.com//india/stockpricequote/diamondcuttingjewellerypreciousmetals/goenkadiamondjewels/GDJ01
676,Swarnasarita,Diamond  &  Jewellery,https://www.moneycontrol.com//india/stockpricequote/diamondcuttingjewellerypreciousmetals/swarnasaritagems/SSG01
677,Zodiac JRD-MKJ,Diamond  &  Jewellery,https://www.moneycontrol.com//india/stockpricequote/diamondcuttingjewellerypreciousmetals/zodiacjrdmkj/ZJR
678,Orosil Smiths,Diamond  &  Jewellery,https://www.moneycontrol.com//india/stockpricequote/diamondcuttingjewellerypreciousmetals/orosilsmithsindia/SSI08
679,Golkunda Diamon,Diamond  &  Jewellery,https://www.moneycontrol.com//india/stockpricequote/diamondcuttingjewellerypreciousmetals/golkundadiamondsjewellery/GDJ
680,RO Jewels,Diamond  &  Jewellery,https://www.moneycontrol.com//india/stockpricequote/rojewels/rojewels/RJ01
681,Lypsa Gems,Diamond  &  Jewellery,https://www.moneycontrol.com//india/stockpricequote/diamondcuttingjewellerypreciousmetals/lypsagemsjewellery/LGJ
682,Neogem India,Diamond  &  Jewellery,https://www.moneycontrol.com//india/stockpricequote/diamondcuttingjewellerypreciousmetals/neogemindia/NI05
683,Sovereign Diam,Diamond  &  Jewellery,https://www.moneycontrol.com//india/stockpricequote/diamondcuttingjewellerypreciousmetals/sovereigndiamonds/SD01
684,Mini Diamonds,Diamond  &  Jewellery,https://www.moneycontrol.com//india/stockpricequote/diamondcuttingjewellerypreciousmetals/minidiamondsindia/MDI
685,Grasim,Diversified,https://www.moneycontrol.com//india/stockpricequote/diversified/grasimindustries/GI01
686,RIL Partly Paid,Diversified,https://www.moneycontrol.com//india/stockpricequote/diversified/relianceindustriespartlypaidup/RIP02
687,Piramal Enter,Diversified,https://www.moneycontrol.com//india/stockpricequote/pharmaceuticals/piramalenterprises/PH05
688,SRF,Diversified,https://www.moneycontrol.com//india/stockpricequote/diversified/srf/SRF
689,3M India,Diversified,https://www.moneycontrol.com//india/stockpricequote/diversified/3mindia/MI42
690,Guj State Petro,Diversified,https://www.moneycontrol.com//india/stockpricequote/oildrillingandexploration/gujaratstatepetronet/GSP02
691,Linde India,Diversified,https://www.moneycontrol.com//india/stockpricequote/chemicals/lindeindia/BOC
692,DCM Shriram,Diversified,https://www.moneycontrol.com//india/stockpricequote/diversified/dcmshriram/DCM02
693,Birla Corp,Diversified,https://www.moneycontrol.com//india/stockpricequote/cementmajor/birlacorporation/BC07
694,Century,Diversified,https://www.moneycontrol.com//india/stockpricequote/diversified/centurytextilesindustries/CTI
695,Prism Cement,Diversified,https://www.moneycontrol.com//india/stockpricequote/cementmajor/prismjohnson/PC
696,Balmer Lawrie,Diversified,https://www.moneycontrol.com//india/stockpricequote/diversified/balmerlawriecompany/BLC
697,S H Kelkar,Diversified,https://www.moneycontrol.com//india/stockpricequote/chemicals/shkelkarcompany/KC17
698,Andrew Yule,Diversified,https://www.moneycontrol.com//india/stockpricequote/trading/andrewyulecompany/AYC
699,Surya Roshni,Diversified,https://www.moneycontrol.com//india/stockpricequote/steeltubespipes/suryaroshni/SR01
700,Texmaco Infra,Diversified,https://www.moneycontrol.com//india/stockpricequote/infrastructuregeneral/texmacoinfrastructureholdings/T02
701,Kesoram,Diversified,https://www.moneycontrol.com//india/stockpricequote/diversified/kesoramindustries/KI08
702,Orient Paper,Diversified,https://www.moneycontrol.com//india/stockpricequote/diversified/orientpaperindustries/OPI
703,Oricon Ent,Diversified,https://www.moneycontrol.com//india/stockpricequote/packaging/oriconenterprises/OE03
704,Manaksia,Diversified,https://www.moneycontrol.com//india/stockpricequote/steelrolling/manaksia/M16
705,Kesar Ent,Diversified,https://www.moneycontrol.com//india/stockpricequote/sugar/kesarenterprises/KE01
706,Mitshi India,Diversified,https://www.moneycontrol.com//india/stockpricequote/paintsvarnishes/mitshiindia/DPC
707,Panth Infinity,Diversified,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/panthinfinity/SB14
708,Swasti Vinayaka,Diversified,https://www.moneycontrol.com//india/stockpricequote/financeinvestments/swastivinayakaartandheritagecorporation/SVF
709,Billwin Ind,Diversified,https://www.moneycontrol.com//india/stockpricequote/diversified/billwinindustrieslimited/BIL04
710,Majestic Resear,Diversified,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/majesticresearchservicessolutions/MRS
711,Pidilite Ind,Diversified Chemicals,https://www.moneycontrol.com//india/stockpricequote/chemicals/pidiliteindustries/PI11
712,SUMITOMO,Diversified Chemicals,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/sumitomochemicalindialimite/SUMIC54292
713,Godrej Ind,Diversified Chemicals,https://www.moneycontrol.com//india/stockpricequote/personalcare/godrejindustries/GI23
714,Galaxy Surfacta,Diversified Chemicals,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/galaxysurfactantsltd/GSL06
715,Vishnu Chemical,Diversified Chemicals,https://www.moneycontrol.com//india/stockpricequote/chemicals/vishnuchemicals/VC17
716,Nikhil Adhesive,Diversified Chemicals,https://www.moneycontrol.com//india/stockpricequote/chemicals/nikhiladhesives/NA01
717,Whirlpool,Domestic Appliances,https://www.moneycontrol.com//india/stockpricequote/consumergoodswhitegoods/whirlpoolindia/WI
718,CG Consumer,Domestic Appliances,https://www.moneycontrol.com//india/stockpricequote/electricals/cromptongreavesconsumerelectrical/CGC01
719,TTK Prestige,Domestic Appliances,https://www.moneycontrol.com//india/stockpricequote/domesticappliances/ttkprestige/TTK02
720,Symphony,Domestic Appliances,https://www.moneycontrol.com//india/stockpricequote/consumergoodswhitegoods/symphony/SCS04
721,Bajaj Electric,Domestic Appliances,https://www.moneycontrol.com//india/stockpricequote/domesticappliances/bajajelectricals/BE
722,Hawkins Cooker,Domestic Appliances,https://www.moneycontrol.com//india/stockpricequote/domesticappliances/hawkinscooker/HC02
723,IFB Industries,Domestic Appliances,https://www.moneycontrol.com//india/stockpricequote/consumergoodswhitegoods/ifbindustries/IFB02
724,Butterfly,Domestic Appliances,https://www.moneycontrol.com//india/stockpricequote/domesticappliances/butterflygandhimathiappliances/GA
725,Singer India,Domestic Appliances,https://www.moneycontrol.com//india/stockpricequote/trading/singerindia/SI26
726,PG Electroplast,Domestic Appliances,https://www.moneycontrol.com//india/stockpricequote/consumergoodselectronic/pgelectroplast/PE06
727,Viaan Ind,Domestic Appliances,https://www.moneycontrol.com//india/stockpricequote/domesticappliances/viaanindustries/HSG01
728,Jaipan Inds,Domestic Appliances,https://www.moneycontrol.com//india/stockpricequote/domesticappliances/jaipanindustries/JI07
729,Sudarshan Chem,Dyes & Pigments,https://www.moneycontrol.com//india/stockpricequote/dyespigments/sudarshanchemicalindustries/SCI08
